date,end_time,mac,start_time,passenger
2018-03-06,08:16:18,46:b4:e8:ff:67:45,08:16:18,0
2018-03-06,08:16:21,d6:3d:1f:90:e5:74,08:16:21,0
2018-03-06,08:16:29,48:02:2a:4b:78:b7,08:16:26,0
2018-03-06,08:16:47,74:F0:7D:E7:13:FD,08:16:26,0
2018-03-06,08:16:47,FC:F1:36:B9:06:89,08:16:26,0
2018-03-06,08:16:35,66:69:97:0b:69:6c,08:16:35,0
2018-03-06,08:16:38,8e:c0:af:68:ab:1f,08:16:38,0
2018-03-06,08:16:39,4e:9a:5f:8a:97:74,08:16:39,0
2018-03-06,08:16:39,1e:82:47:67:1e:ea,08:16:39,0
2018-03-06,08:16:49,96:54:14:e1:2c:08,08:16:49,0
2018-03-06,08:16:58,22:f9:2f:d7:98:82,08:16:58,0
2018-03-06,08:17:06,42:5f:fe:90:b9:36,08:17:06,0
2018-03-06,08:17:08,06:b0:cc:65:dc:54,08:17:08,0
2018-03-06,08:18:12,c2:f3:0a:7f:ba:4d,08:17:13,0
2018-03-06,08:17:19,7e:1b:99:50:9d:d3,08:17:19,0
2018-03-06,08:17:19,22:3d:87:1c:4e:aa,08:17:19,0
2018-03-06,08:17:24,8a:2c:80:1a:50:84,08:17:24,0
2018-03-06,08:17:35,9a:8d:ef:c9:23:a7,08:17:35,0
2018-03-06,08:17:35,22:f0:02:35:ad:b4,08:17:35,0
2018-03-06,08:17:59,E8:B4:C8:0B:34:5E,08:17:38,0
2018-03-06,08:17:59,D0:87:E2:0A:22:34,08:17:38,0
2018-03-06,08:17:40,42:c2:cc:a8:e3:de,08:17:40,0
2018-03-06,08:17:43,1e:2b:a7:95:3b:80,08:17:43,0
2018-03-06,08:17:49,62:22:62:08:77:ad,08:17:49,0
2018-03-06,08:17:49,62:97:01:4b:6d:1a,08:17:49,0
2018-03-06,08:17:51,52:4a:43:07:b4:75,08:17:51,0
2018-03-06,08:17:57,92:8a:84:1e:b5:9b,08:17:57,0
2018-03-06,08:17:57,de:ce:26:46:2f:01,08:17:57,0
2018-03-06,08:17:58,12:48:b8:b1:f8:34,08:17:58,0
2018-03-06,08:17:59,7e:d5:9f:05:de:40,08:17:58,0
2018-03-06,08:18:00,ee:0b:e5:3f:8c:f3,08:18:00,0
2018-03-06,08:18:03,86:01:74:99:a5:a1,08:18:03,0
2018-03-06,08:18:04,b6:e2:56:ac:d7:2f,08:18:04,0
2018-03-06,08:18:09,da:62:ea:ab:f6:02,08:18:09,0
2018-03-06,08:18:09,12:8b:10:5f:e2:4a,08:18:09,0
2018-03-06,08:18:14,62:e2:45:47:06:9b,08:18:14,0
2018-03-06,08:18:14,42:3c:db:61:f6:b3,08:18:14,0
2018-03-06,08:18:24,da:a1:19:90:2e:84,08:18:24,0
2018-03-06,08:18:28,a2:0e:d3:7a:54:67,08:18:28,0
2018-03-06,08:18:36,4e:74:4f:8d:24:78,08:18:36,0
2018-03-06,08:18:41,f6:b0:65:cc:b5:96,08:18:41,0
2018-03-06,08:18:45,b6:ed:35:36:1c:24,08:18:45,0
2018-03-06,08:18:49,16:16:2f:10:e8:e0,08:18:49,0
2018-03-06,08:18:50,fe:0e:e4:eb:69:f6,08:18:50,0
2018-03-06,08:18:50,36:9f:99:2d:53:3c,08:18:50,0
2018-03-06,08:18:52,b0:d5:cc:ef:a8:65,08:18:52,0
2018-03-06,08:18:52,d2:f3:93:b6:62:01,08:18:52,0
2018-03-06,08:18:52,9a:f5:00:c2:04:ad,08:18:52,0
2018-03-06,08:18:54,c6:80:9a:0b:17:8c,08:18:54,0
2018-03-06,08:21:58,00:00:46:03:35:01,08:18:55,0
2018-03-06,08:18:56,aa:64:6c:03:fb:a6,08:18:56,0
2018-03-06,08:18:57,ea:b1:93:33:be:1e,08:18:57,0
2018-03-06,08:19:00,6e:1a:a3:63:91:03,08:19:00,0
2018-03-06,08:19:02,fa:ef:43:68:88:3d,08:19:02,0
2018-03-06,08:19:05,e6:db:f9:73:3d:28,08:19:05,0
2018-03-06,08:19:06,7a:af:6e:92:e9:b2,08:19:06,0
2018-03-06,08:19:13,4e:60:06:b5:66:3e,08:19:13,0
2018-03-06,08:21:22,1a:a1:84:4a:13:b8,08:19:14,0
2018-03-06,08:19:14,46:e8:9b:f6:98:48,08:19:14,0
2018-03-06,08:19:15,50:f5:da:f9:99:74,08:19:15,0
2018-03-06,08:19:17,ba:13:9d:5b:04:01,08:19:17,0
2018-03-06,08:19:20,ea:e7:cf:1d:f3:d4,08:19:20,0
2018-03-06,08:19:20,8a:53:ea:7a:30:79,08:19:20,0
2018-03-06,08:19:27,76:5c:38:58:5a:07,08:19:27,0
2018-03-06,08:19:49,88:C2:55:B6:53:FE,08:19:29,0
2018-03-06,08:19:32,fe:36:d0:65:e5:db,08:19:32,0
2018-03-06,08:19:35,56:1e:26:e3:11:c1,08:19:35,0
2018-03-06,08:19:37,de:30:e5:69:27:c0,08:19:37,0
2018-03-06,08:19:38,16:8b:f5:c8:e4:52,08:19:38,0
2018-03-06,08:19:40,9a:ba:b4:f9:56:4f,08:19:40,0
2018-03-06,08:19:40,ba:62:27:e8:f9:5d,08:19:40,0
2018-03-06,08:19:42,6e:1a:c4:28:0a:17,08:19:42,0
2018-03-06,08:19:43,36:5b:ba:7b:c6:e7,08:19:43,0
2018-03-06,08:19:47,4e:51:b6:f6:3f:3d,08:19:46,0
2018-03-06,08:19:52,fa:59:72:7a:83:dc,08:19:52,0
2018-03-06,08:19:53,36:71:22:08:09:be,08:19:53,0
2018-03-06,08:19:54,ca:97:b9:02:30:27,08:19:54,0
2018-03-06,08:19:57,92:cb:32:7d:2e:14,08:19:57,0
2018-03-06,08:20:01,76:e8:bb:e1:96:4e,08:20:01,0
2018-03-06,08:20:02,a2:f0:b9:4d:6d:76,08:20:02,0
2018-03-06,08:20:30,00:25:CA:0A:CD:E0,08:20:04,0
2018-03-06,08:20:06,fa:b8:9b:df:be:e3,08:20:06,0
2018-03-06,08:20:10,1e:8a:4d:fb:17:e9,08:20:10,0
2018-03-06,08:20:11,e2:63:6c:c6:09:73,08:20:11,0
2018-03-06,08:20:13,a0:99:9b:1d:b2:43,08:20:13,0
2018-03-06,08:20:14,42:5b:e7:81:36:1c,08:20:13,0
2018-03-06,08:20:15,e6:6a:55:99:e6:3d,08:20:15,0
2018-03-06,08:20:16,42:2e:a7:cc:eb:ea,08:20:16,0
2018-03-06,08:20:17,ca:4e:72:7a:1f:66,08:20:17,0
2018-03-06,08:20:21,da:89:09:aa:76:9c,08:20:21,0
2018-03-06,08:20:26,de:6f:71:a5:de:d3,08:20:26,0
2018-03-06,08:20:27,d2:f7:89:34:d7:e0,08:20:27,0
2018-03-06,08:20:28,a6:0c:18:52:d1:5b,08:20:28,0
2018-03-06,08:20:31,d2:0a:4d:b3:28:dc,08:20:31,0
2018-03-06,08:20:31,82:d2:d3:b8:07:af,08:20:31,0
2018-03-06,08:20:35,16:0f:4d:05:ab:67,08:20:35,0
2018-03-06,08:20:40,62:a8:43:66:8c:44,08:20:40,0
2018-03-06,08:20:43,82:69:4a:1d:1e:58,08:20:43,0
2018-03-06,08:20:45,6a:8c:fc:ef:16:f1,08:20:45,0
2018-03-06,08:21:06,E9:08:EF:39:02:32,08:20:46,0
2018-03-06,08:20:50,b6:36:4d:46:6c:0a,08:20:50,0
2018-03-06,08:20:52,32:db:d7:f9:54:d7,08:20:52,0
2018-03-06,08:20:54,26:32:14:a7:71:15,08:20:54,0
2018-03-06,08:20:55,26:7f:7b:5f:b2:59,08:20:55,0
2018-03-06,08:20:55,da:a4:eb:6e:98:72,08:20:55,0
2018-03-06,08:21:01,72:18:1c:a9:c5:1d,08:21:01,0
2018-03-06,08:21:03,42:51:03:59:1b:33,08:21:03,0
2018-03-06,08:21:05,46:21:44:3e:b1:b1,08:21:05,0
2018-03-06,08:21:08,ce:8d:04:c8:d2:91,08:21:08,0
2018-03-06,08:21:09,6e:4a:d1:ca:9a:95,08:21:09,0
2018-03-06,08:21:10,aa:9e:7e:64:ee:bd,08:21:10,0
2018-03-06,08:21:12,ae:b6:ed:1c:c3:6b,08:21:12,0
2018-03-06,08:21:14,b2:f4:5f:3f:45:ee,08:21:14,0
2018-03-06,08:21:16,52:72:2d:96:9a:aa,08:21:16,0
2018-03-06,08:21:19,5e:b6:cb:00:73:b4,08:21:19,0
2018-03-06,08:22:23,42:c6:a8:2b:f0:a7,08:21:23,0
2018-03-06,08:21:24,56:2f:bb:cb:62:e5,08:21:24,0
2018-03-06,08:21:28,ba:2d:7e:a3:89:38,08:21:28,0
2018-03-06,08:21:34,b2:f4:44:94:d8:f8,08:21:34,0
2018-03-06,08:21:58,74:5E:1C:C6:AC:4A,08:21:37,0
2018-03-06,08:21:41,ea:05:dc:8b:89:a8,08:21:41,0
2018-03-06,08:21:42,6e:78:bb:fe:1d:f6,08:21:42,0
2018-03-06,08:21:44,c6:de:1b:1f:ee:ae,08:21:44,0
2018-03-06,08:21:45,66:31:6b:85:49:95,08:21:45,0
2018-03-06,08:21:51,b2:ea:66:22:e2:d4,08:21:51,0
2018-03-06,08:21:52,06:61:ca:ef:13:35,08:21:52,0
2018-03-06,08:21:55,66:f8:33:75:01:cc,08:21:55,0
2018-03-06,08:21:55,0e:fd:4f:51:be:c8,08:21:55,0
2018-03-06,08:21:59,7e:c3:ce:2e:75:4f,08:21:59,0
2018-03-06,08:21:59,fe:dc:c1:f2:2a:7e,08:21:59,0
2018-03-06,08:22:05,46:a6:ed:24:05:b0,08:22:05,0
2018-03-06,08:22:08,66:1b:0b:4a:b6:e0,08:22:08,0
2018-03-06,08:22:08,26:1c:9d:87:04:b0,08:22:08,0
2018-03-06,08:22:11,06:26:c8:fc:68:00,08:22:11,0
2018-03-06,08:22:30,7e:27:ce:05:54:4d,08:22:30,0
2018-03-06,08:22:32,1a:72:fb:9f:65:77,08:22:32,0
2018-03-06,08:22:34,ce:ac:b9:1e:ca:a4,08:22:34,0
2018-03-06,08:22:36,fe:94:15:37:97:75,08:22:36,0
2018-03-06,08:22:39,2a:91:7e:8b:56:f5,08:22:39,0
2018-03-06,08:22:42,3e:55:21:55:d4:14,08:22:42,0
2018-03-06,08:22:46,aa:f0:95:c9:db:72,08:22:46,0
2018-03-06,08:22:47,ca:50:cd:06:79:b1,08:22:47,0
2018-03-06,08:22:48,fe:dc:d0:5b:89:cf,08:22:48,0
2018-03-06,08:22:49,de:e2:ac:8f:bd:41,08:22:49,0
2018-03-06,08:22:52,06:1d:2a:dc:12:bf,08:22:52,0
2018-03-06,08:22:56,4a:85:fa:a4:03:38,08:22:56,0
2018-03-06,08:22:57,9e:a1:d6:a2:1b:1f,08:22:57,0
2018-03-06,08:23:29,00:26:7E:ED:A2:17,08:23:00,0
2018-03-06,08:23:07,6e:bf:45:dc:d8:95,08:23:07,0
2018-03-06,08:23:07,d6:17:e0:b1:89:b2,08:23:07,0
2018-03-06,08:23:16,06:95:8c:7b:86:93,08:23:16,0
2018-03-06,08:23:20,48:f0:7b:e8:44:fc,08:23:20,0
2018-03-06,08:23:21,f2:7d:b8:72:78:a6,08:23:21,0
2018-03-06,08:23:31,9a:e2:e0:9c:7e:a7,08:23:31,0
2018-03-06,08:23:35,1e:7b:ec:d3:2e:e7,08:23:35,0
2018-03-06,08:23:39,f6:4a:aa:31:f7:24,08:23:39,0
2018-03-06,08:23:41,de:12:e8:b2:f3:f9,08:23:41,0
2018-03-06,08:24:05,BE:EF:BE:EF:B5:8A,08:23:44,0
2018-03-06,08:23:44,36:90:71:2b:e3:d3,08:23:44,0
2018-03-06,08:23:46,ae:a0:2d:09:2d:24,08:23:46,0
2018-03-06,08:23:48,c2:90:7d:d8:a7:a5,08:23:48,0
2018-03-06,08:23:56,a6:bc:13:81:de:00,08:23:56,0
2018-03-06,08:23:56,b2:b1:81:c1:d5:cf,08:23:56,0
2018-03-06,08:23:58,26:0e:65:ea:84:2f,08:23:58,0
2018-03-06,08:23:59,1a:c6:ea:d9:25:af,08:23:59,0
2018-03-06,08:24:00,26:7e:54:4a:ac:c4,08:24:00,0
2018-03-06,08:24:00,ce:20:4e:7e:20:4e,08:24:00,0
2018-03-06,08:24:02,e2:05:ff:98:27:59,08:24:02,0
2018-03-06,08:24:02,da:26:b4:05:5b:93,08:24:02,0
2018-03-06,08:24:07,06:b8:93:90:35:92,08:24:07,0
2018-03-06,08:24:10,ca:8a:a7:5b:05:49,08:24:10,0
2018-03-06,08:24:14,7e:f4:db:87:82:e5,08:24:14,0
2018-03-06,08:24:15,c2:e9:cb:a9:b2:09,08:24:15,0
2018-03-06,08:24:20,02:ea:6b:eb:61:5d,08:24:20,0
2018-03-06,08:24:21,a2:d2:e3:65:c3:52,08:24:21,0
2018-03-06,08:24:24,66:af:07:e2:fe:ac,08:24:24,0
2018-03-06,08:24:25,9e:74:7e:3f:c8:17,08:24:25,0
2018-03-06,08:24:46,DC:DE:CA:20:10:20,08:24:25,0
2018-03-06,08:24:46,00:80:98:96:AF:0B,08:24:25,0
2018-03-06,08:26:32,6a:21:37:94:05:a4,08:24:25,0
2018-03-06,08:24:29,d2:7a:23:81:0a:56,08:24:29,0
2018-03-06,08:24:30,22:52:cc:28:a2:2f,08:24:30,0
2018-03-06,08:24:32,aa:52:46:c6:a5:13,08:24:32,0
2018-03-06,08:24:34,f6:eb:f8:88:21:86,08:24:34,0
2018-03-06,08:24:39,0e:5b:26:42:32:99,08:24:39,0
2018-03-06,08:24:39,26:61:64:9e:29:4b,08:24:39,0
2018-03-06,08:24:42,56:ae:70:45:7e:7d,08:24:42,0
2018-03-06,08:24:50,96:17:ee:b9:01:e6,08:24:50,0
2018-03-06,08:24:54,12:25:02:7e:98:54,08:24:54,0
2018-03-06,08:24:58,fa:ab:d6:60:59:24,08:24:58,0
2018-03-06,08:24:58,c2:b5:1a:2b:b3:9b,08:24:58,0
2018-03-06,08:24:59,5e:3c:c8:11:c4:db,08:24:59,0
2018-03-06,08:25:00,c6:3a:e1:73:cf:d4,08:25:00,0
2018-03-06,08:25:02,8e:9c:72:59:06:8b,08:25:02,0
2018-03-06,08:25:03,2a:7f:47:05:09:72,08:25:03,0
2018-03-06,08:25:04,62:e1:4a:7d:50:cd,08:25:04,0
2018-03-06,08:25:27,00:17:F2:AB:28:F7,08:25:06,0
2018-03-06,08:25:27,94:B2:CC:18:F9:95,08:25:06,0
2018-03-06,08:25:10,8e:07:6a:c5:ab:b4,08:25:10,0
2018-03-06,08:25:12,76:be:2d:65:66:7d,08:25:11,0
2018-03-06,08:25:13,9a:93:e1:00:07:01,08:25:13,0
2018-03-06,08:25:18,46:9d:36:50:f1:5b,08:25:18,0
2018-03-06,08:25:21,22:d3:72:bc:87:4e,08:25:21,0
2018-03-06,08:25:23,ca:7a:db:0d:98:59,08:25:23,0
2018-03-06,08:25:23,86:c8:1c:7d:36:2f,08:25:23,0
2018-03-06,08:25:25,46:3d:25:d5:4f:ed,08:25:25,0
2018-03-06,08:25:26,6a:e3:83:84:12:e2,08:25:26,0
2018-03-06,08:25:30,4e:13:c8:4e:a0:5f,08:25:30,0
2018-03-06,08:25:33,c6:dc:b9:38:fa:90,08:25:33,0
2018-03-06,08:25:34,02:6f:91:da:db:c2,08:25:34,0
2018-03-06,08:25:35,22:a7:ee:21:3f:51,08:25:35,0
2018-03-06,08:25:38,62:6a:b2:60:c2:f1,08:25:38,0
2018-03-06,08:25:38,4a:46:1c:98:00:89,08:25:38,0
2018-03-06,08:25:40,6a:ea:5e:c0:04:fb,08:25:40,0
2018-03-06,08:25:41,ba:d2:b5:df:83:9f,08:25:41,0
2018-03-06,08:26:03,00:17:AC:17:0C:6C,08:25:42,0
2018-03-06,08:25:43,d6:13:4b:77:ca:b2,08:25:43,0
2018-03-06,08:25:43,4a:ff:31:56:1d:64,08:25:43,0
2018-03-06,08:25:47,dc:09:4c:15:ce:02,08:25:47,0
2018-03-06,08:25:47,5a:0e:fc:ef:d2:39,08:25:47,0
2018-03-06,08:25:48,2a:9f:60:5f:39:81,08:25:48,0
2018-03-06,08:25:51,52:a5:aa:7b:ae:80,08:25:51,0
2018-03-06,08:25:52,7e:2d:dd:3c:6b:e8,08:25:52,0
2018-03-06,08:25:52,52:76:37:e3:cf:2e,08:25:52,0
2018-03-06,08:25:57,6e:db:13:ff:c2:f1,08:25:57,0
2018-03-06,08:26:00,de:6b:64:0f:2f:09,08:26:00,0
2018-03-06,08:26:03,d2:e7:fb:56:06:ed,08:26:03,0
2018-03-06,08:32:07,b8:27:eb:64:2c:fc,08:26:07,0
2018-03-06,08:26:11,da:a1:19:b2:07:4d,08:26:11,0
2018-03-06,08:26:11,fe:15:61:c3:41:84,08:26:11,0
2018-03-06,08:26:11,62:69:aa:42:2a:1a,08:26:11,0
2018-03-06,08:26:18,12:5a:8b:5f:e3:55,08:26:18,0
2018-03-06,08:26:19,3e:e4:94:f4:cb:c9,08:26:19,0
2018-03-06,08:26:26,32:e5:0f:85:0d:60,08:26:26,0
2018-03-06,08:26:31,ba:07:50:36:35:f1,08:26:31,0
2018-03-06,08:26:36,a6:f9:ea:3e:6f:8f,08:26:36,0
2018-03-06,08:31:11,5c:af:06:61:89:9b,08:26:39,0
2018-03-06,08:26:59,94:B2:CC:38:1E:5A,08:26:39,0
2018-03-06,08:26:51,9a:41:26:0c:58:3d,08:26:51,0
2018-03-06,08:27:01,86:cd:5c:03:ac:2c,08:27:01,0
2018-03-06,08:27:03,42:61:0e:60:28:0d,08:27:03,0
2018-03-06,08:27:05,ca:15:1d:8b:72:97,08:27:05,0
2018-03-06,08:27:05,92:78:b0:2d:29:83,08:27:05,0
2018-03-06,08:27:06,16:ad:d6:3e:23:8f,08:27:06,0
2018-03-06,08:27:06,e2:db:31:6e:33:74,08:27:06,0
2018-03-06,08:27:09,3a:35:43:16:ee:e3,08:27:09,0
2018-03-06,08:27:15,72:fd:bf:57:6e:f4,08:27:15,0
2018-03-06,08:27:21,ce:bc:14:27:1e:64,08:27:21,0
2018-03-06,08:27:25,0a:09:a3:bb:cd:3f,08:27:25,0
2018-03-06,08:27:25,b6:83:1f:97:9e:61,08:27:25,0
2018-03-06,08:27:34,00:19:88:40:d7:4c,08:27:31,0
2018-03-06,08:28:00,00:05:4F:C5:18:33,08:27:31,0
2018-03-06,08:28:34,66:be:6c:ea:6f:35,08:27:33,0
2018-03-06,08:27:40,02:85:d2:13:9b:60,08:27:40,0
2018-03-06,08:27:40,7a:89:c0:68:ed:98,08:27:40,0
2018-03-06,08:27:40,b6:8e:5c:10:a1:72,08:27:40,0
2018-03-06,08:27:43,de:16:15:a6:0e:aa,08:27:43,0
2018-03-06,08:27:44,e2:a8:fd:78:e6:ae,08:27:44,0
2018-03-06,08:27:45,d0:13:fd:46:4f:83,08:27:45,0
2018-03-06,08:27:46,5e:25:3b:0a:7a:fb,08:27:46,0
2018-03-06,08:27:48,e2:fa:64:40:f2:5f,08:27:48,0
2018-03-06,08:27:50,b6:0e:62:41:2d:ec,08:27:50,0
2018-03-06,08:27:54,1a:59:71:1a:9b:0c,08:27:54,0
2018-03-06,08:27:54,26:44:23:04:ca:72,08:27:54,0
2018-03-06,08:27:58,7a:55:12:5b:05:ee,08:27:58,0
2018-03-06,08:27:59,06:9c:28:b5:9b:b5,08:27:59,0
2018-03-06,08:27:59,fe:a0:1b:1d:43:8a,08:27:59,0
2018-03-06,08:28:04,e6:05:6c:34:e0:d1,08:28:04,0
2018-03-06,08:28:08,8a:46:48:48:8e:b7,08:28:08,0
2018-03-06,08:28:08,f6:92:8d:d7:35:b4,08:28:08,0
2018-03-06,08:28:09,26:68:d9:56:0a:d5,08:28:09,0
2018-03-06,08:28:10,ea:b8:23:45:91:57,08:28:10,0
2018-03-06,08:28:14,3e:37:65:00:3f:00,08:28:14,0
2018-03-06,08:28:14,48:f0:7b:50:30:f1,08:28:14,0
2018-03-06,08:28:23,38:b1:db:8f:30:49,08:28:22,0
2018-03-06,08:28:25,ce:d8:a3:4a:37:42,08:28:24,0
2018-03-06,08:28:27,9e:73:54:42:05:f7,08:28:27,0
2018-03-06,08:28:28,06:a9:24:fb:3a:66,08:28:28,0
2018-03-06,08:28:33,e6:63:11:01:77:ad,08:28:33,0
2018-03-06,08:28:38,1e:8d:ba:65:7f:f8,08:28:38,0
2018-03-06,08:28:39,0e:04:c3:0d:43:b1,08:28:39,0
2018-03-06,08:28:42,56:4d:55:90:6e:62,08:28:42,0
2018-03-06,08:28:46,de:b9:3d:20:60:b3,08:28:46,0
2018-03-06,08:28:49,36:8a:e3:e9:29:76,08:28:49,0
2018-03-06,08:28:50,f6:2f:88:d0:ca:e1,08:28:50,0
2018-03-06,08:32:05,98:01:a7:8d:63:67,08:28:51,0
2018-03-06,08:28:54,66:89:a2:2d:83:b7,08:28:54,0
2018-03-06,08:28:56,62:80:4e:d8:92:77,08:28:56,0
2018-03-06,08:28:58,9a:d7:c5:0b:3c:b3,08:28:58,0
2018-03-06,08:29:00,94:39:e5:c1:ad:19,08:29:00,0
2018-03-06,08:29:02,d6:cd:d7:03:8e:44,08:29:02,0
2018-03-06,08:29:03,b2:12:c8:73:fd:fe,08:29:03,0
2018-03-06,08:29:07,c6:a2:28:00:5d:1b,08:29:07,0
2018-03-06,08:29:08,06:f6:25:e5:5d:37,08:29:08,0
2018-03-06,08:29:12,56:1d:bd:92:2b:82,08:29:12,0
2018-03-06,08:29:13,46:82:d2:d5:f8:57,08:29:13,0
2018-03-06,08:29:15,ae:7d:17:31:5f:a0,08:29:15,0
2018-03-06,08:29:18,ee:cc:34:8e:b8:a4,08:29:18,0
2018-03-06,08:29:21,66:85:62:b4:56:61,08:29:21,0
2018-03-06,08:29:26,f6:f6:dc:63:01:ae,08:29:26,0
2018-03-06,08:29:28,b2:bf:5b:de:75:00,08:29:28,0
2018-03-06,08:29:30,3a:5a:f2:7c:e4:e6,08:29:30,0
2018-03-06,08:30:01,D0:66:7B:28:BC:95,08:29:32,0
2018-03-06,08:29:34,f2:3e:c8:42:c6:41,08:29:34,0
2018-03-06,08:29:36,2e:0a:96:91:9f:52,08:29:36,0
2018-03-06,08:29:36,5e:b7:72:69:47:5e,08:29:36,0
2018-03-06,08:29:36,6a:9f:83:6b:77:ce,08:29:36,0
2018-03-06,08:29:37,ca:73:b0:9b:05:15,08:29:37,0
2018-03-06,08:29:40,5e:78:a8:62:28:e5,08:29:40,0
2018-03-06,08:29:44,e6:5b:bb:ed:42:5d,08:29:44,0
2018-03-06,08:29:45,fa:4e:68:cb:65:c8,08:29:45,0
2018-03-06,08:29:45,2a:08:ee:91:dc:94,08:29:45,0
2018-03-06,08:29:46,86:a6:7f:a8:20:cd,08:29:46,0
2018-03-06,08:29:48,4e:22:2d:45:27:14,08:29:48,0
2018-03-06,08:29:49,3a:b3:a8:61:1d:04,08:29:49,0
2018-03-06,08:29:51,2a:72:3e:0a:87:75,08:29:51,0
2018-03-06,08:29:52,36:79:9d:99:e5:60,08:29:52,0
2018-03-06,08:29:53,50:1a:c5:c4:c4:a2,08:29:53,0
2018-03-06,08:29:55,56:70:82:f9:93:d3,08:29:55,0
2018-03-06,08:29:55,aa:f6:d0:db:e3:d2,08:29:55,0
2018-03-06,08:29:55,5e:67:f4:99:b6:ed,08:29:55,0
2018-03-06,08:29:57,8a:28:70:08:eb:64,08:29:57,0
2018-03-06,08:30:00,9e:2c:ce:24:ea:8d,08:30:00,0
2018-03-06,08:30:47,00:fc:8b:04:71:12,08:30:02,0
2018-03-06,08:30:02,f6:87:0b:28:ae:64,08:30:02,0
2018-03-06,08:30:07,ae:68:9f:d7:fa:9c,08:30:07,0
2018-03-06,08:30:08,36:a5:b5:70:fe:9a,08:30:08,0
2018-03-06,08:30:10,da:a1:19:24:cd:95,08:30:10,0
2018-03-06,08:30:15,5a:b3:a3:ef:e0:67,08:30:15,0
2018-03-06,08:30:17,da:a1:19:1c:d3:9a,08:30:17,0
2018-03-06,08:30:22,da:a1:19:24:4c:62,08:30:22,0
2018-03-06,08:30:24,2a:d9:ca:d5:4f:ba,08:30:24,0
2018-03-06,08:31:50,48:db:50:35:d4:e7,08:30:26,0
2018-03-06,08:30:27,da:a1:19:91:2b:5f,08:30:27,0
2018-03-06,08:30:28,1a:2e:42:a6:b9:4d,08:30:28,0
2018-03-06,08:30:28,92:b8:88:88:28:7b,08:30:28,0
2018-03-06,08:30:31,da:36:e5:d4:14:63,08:30:31,0
2018-03-06,08:30:32,fa:10:31:be:64:92,08:30:32,0
2018-03-06,08:30:32,ce:7f:b0:b7:3e:d8,08:30:32,0
2018-03-06,08:30:38,de:48:2b:3b:02:fa,08:30:38,0
2018-03-06,08:30:43,5e:ce:a2:08:54:08,08:30:43,0
2018-03-06,08:30:46,36:0c:33:cb:22:40,08:30:46,0
2018-03-06,08:30:47,9a:1a:3e:3e:40:79,08:30:47,0
2018-03-06,08:30:53,06:29:66:b5:6c:d0,08:30:53,0
2018-03-06,08:30:56,7a:76:e7:e7:8e:d4,08:30:56,0
2018-03-06,08:30:57,0a:db:7d:54:fd:96,08:30:57,0
2018-03-06,08:30:58,ee:28:c0:a0:ea:26,08:30:58,0
2018-03-06,08:30:58,d6:a1:aa:39:ec:e2,08:30:58,0
2018-03-06,08:30:59,be:51:d3:40:20:df,08:30:59,0
2018-03-06,08:30:59,d6:2c:fd:03:34:36,08:30:59,0
2018-03-06,08:31:01,46:b1:63:8b:2b:5c,08:31:01,0
2018-03-06,08:31:02,7a:1c:37:5e:60:db,08:31:02,0
2018-03-06,08:31:05,9a:03:fd:d2:17:8d,08:31:05,0
2018-03-06,08:31:06,6c:f0:49:48:8d:b4,08:31:06,0
2018-03-06,08:31:06,f2:95:8d:a9:5e:db,08:31:06,0
2018-03-06,08:31:07,4a:9b:2a:6b:f0:df,08:31:07,0
2018-03-06,08:31:09,da:27:9e:cb:b5:09,08:31:09,0
2018-03-06,08:31:10,5a:58:a8:f2:6b:cf,08:31:10,0
2018-03-06,08:31:11,d6:c2:b0:f7:a1:47,08:31:11,0
2018-03-06,08:31:13,9a:72:43:d3:7e:6a,08:31:12,0
2018-03-06,08:31:13,8e:2e:df:e9:33:98,08:31:13,0
2018-03-06,08:31:17,60:f4:45:7b:c8:32,08:31:17,0
2018-03-06,08:31:17,c2:c2:df:d2:1a:3c,08:31:17,0
2018-03-06,08:31:25,CC:61:E5:5A:0B:40,08:31:20,0
2018-03-06,08:31:22,7a:45:45:c7:f0:05,08:31:22,0
2018-03-06,08:31:27,5e:34:82:fc:86:1d,08:31:27,0
2018-03-06,08:31:31,da:a1:19:cf:35:9f,08:31:31,0
2018-03-06,08:31:36,f6:71:02:ac:67:23,08:31:36,0
2018-03-06,08:31:37,5e:d6:27:78:ed:91,08:31:37,0
2018-03-06,08:31:41,ba:55:74:3b:16:15,08:31:41,0
2018-03-06,08:31:46,fe:89:b1:32:9a:04,08:31:46,0
2018-03-06,08:31:53,50:04:b8:93:dc:89,08:31:50,0
2018-03-06,08:31:51,66:6e:49:48:d5:91,08:31:51,0
2018-03-06,08:31:56,6a:10:6b:b3:58:2b,08:31:56,0
2018-03-06,08:31:57,ce:c9:5f:e0:bb:de,08:31:57,0
2018-03-06,08:31:59,1a:2d:f1:22:af:05,08:31:59,0
2018-03-06,08:32:01,88:b4:a6:50:4a:35,08:32:01,0
2018-03-06,08:32:01,b6:40:b3:c0:3b:79,08:32:01,0
2018-03-06,08:32:04,86:9b:c3:35:ae:f1,08:32:04,0
2018-03-06,08:32:04,06:52:f8:fd:90:79,08:32:04,0
2018-03-06,08:32:05,c6:ae:bd:57:db:51,08:32:05,0
2018-03-06,10:51:18,92:10:2a:10:fb:a6,10:51:18,0
2018-03-06,10:51:51,bc:9f:ef:d7:ab:6d,10:51:19,0
